45.924511,0.849053,-1.888699,36.189571,-1.107377,-1.404442,3.164146,6.047789,95.626595,56.210720,-2.771289,3.087091,0
181.783325,0.899640,-0.438107,49.909096,1.553147,0.412795,31.588123,3.316757,108.162529,94.294769,-0.800949,2.047244,0
55.585529,1.019912,0.065062,43.309734,1.341292,2.834296,8.837894,11.307302,99.807434,96.774796,2.959718,1.976004,0
217.414841,0.872433,1.180222,65.927643,-0.486995,-2.904723,37.562992,15.802575,281.700134,364.930756,-2.227300,-2.502591,0
46.042252,-2.290869,-0.038246,34.257896,0.419145,2.904445,2.865912,3.688663,164.348175,112.369331,2.844300,0.121429,0
131.280029,-1.750588,-0.222946,68.032234,-1.983396,1.314038,26.878859,9.206458,138.384659,55.842442,2.902010,-1.727310,0
70.950897,0.875989,1.174549,66.498383,0.911959,-0.181179,12.836831,9.090026,88.995415,91.665848,-2.668165,2.146650,0
68.372383,-0.289716,1.185513,56.270630,-0.821796,-1.196668,7.394505,1.451524,120.447502,24.211494,-2.231701,-0.852960,0
93.209846,2.103029,-0.705996,23.782215,-0.900403,-0.764769,0.000524,7.360019,202.544708,63.738068,-3.660044,-2.431515,0
146.028351,-0.987825,-0.792173,51.846649,-0.395104,1.844422,7.438997,10.766478,178.259949,60.775444,2.632046,-1.278914,0
104.154526,1.360347,2.938155,41.294571,1.527341,0.521801,4.458168,6.148739,123.727173,163.840897,-3.155241,2.492962,0
29.372608,-1.936497,-3.022919,28.061983,-1.415982,-1.662704,5.631133,5.625045,40.841599,26.253922,4.163947,-2.552323,0
186.200851,-1.452139,2.143958,86.915474,-1.973688,-1.505956,20.338409,2.772482,256.692444,46.450081,4.257168,0.242170,0
60.407726,1.200852,0.669514,55.549675,-0.736517,2.953528,14.346709,1.538836,168.847488,61.770412,-1.650012,1.758011,0
24.181675,-0.401774,-1.665350,22.602943,1.489729,-2.392070,0.838083,3.198407,53.910416,128.046341,-2.457307,-0.695025,0
36.506413,-1.163756,1.692690,24.502188,1.634088,0.185959,2.067625,8.646078,121.550354,109.326653,3.441867,-0.142010,0
168.262238,-1.996424,2.328231,29.067768,-0.896738,0.716180,23.441402,1.484330,131.689651,72.295731,-2.787923,2.534735,0
111.581284,0.036879,-0.043638,85.283287,0.272584,-2.895861,30.803137,4.965578,198.866013,144.090240,-2.692293,-0.639159,0
65.857018,1.604454,-2.733520,41.909222,1.080861,0.648893,13.902470,9.209558,110.546875,53.030441,-2.840178,1.589337,0
33.027256,-1.961893,-1.925104,24.698244,-0.861728,-2.819523,6.853601,0.910915,42.016560,34.528175,4.759848,2.186984,0
155.758911,-1.394992,0.709306,93.285507,-1.738703,-1.810033,35.384899,20.038174,239.950562,75.912743,-0.136993,-0.876616,0
94.395142,2.174208,0.208316,39.190704,0.981891,2.016230,18.166882,6.824192,125.698929,69.963287,-3.792123,0.996129,0
77.317558,0.439057,2.804350,23.191914,0.661674,0.695812,12.250405,2.231237,75.713165,409.801941,-0.195161,-0.121556,0
259.426453,0.887696,-1.612415,27.163427,1.954391,2.505337,34.492687,5.286868,180.099258,154.477997,-3.501384,-2.159607,0
92.795906,-0.153969,0.032951,42.251968,0.802467,2.960820,3.565392,8.075024,139.880783,174.046692,2.646689,-2.369638,0
119.360565,-0.988791,-2.635416,27.984581,-0.370081,-0.277885,7.094458,4.382206,113.688484,237.413055,3.045682,-0.933980,0
322.901672,1.039093,0.479919,25.565348,-0.906715,0.063735,43.135704,10.160733,217.655533,96.477180,-1.272654,-2.917993,0
67.173607,-0.748374,-1.214035,28.003855,-0.080244,-1.265168,15.497622,1.801626,34.742146,147.419815,-2.069940,2.050638,0
86.047142,-0.912183,-2.417588,41.175114,0.775282,1.070070,17.488066,4.032494,164.213928,67.768356,3.089526,-2.848513,0
118.667366,-0.188124,1.801926,54.755749,1.467553,0.334327,22.534170,15.454910,188.228638,53.691612,-3.725662,0.234101,0
83.286392,-0.704572,1.279187,71.379288,-2.405626,-2.816940,13.995096,4.081356,203.697021,208.234818,2.317666,-2.514241,0
47.940136,1.574194,-1.976673,37.230167,-1.312737,-0.484647,2.025102,1.890508,178.468460,68.076752,-4.429634,-1.725087,0
112.865494,-0.714451,-2.546014,83.581070,0.430002,0.916929,5.261738,17.318220,226.589264,337.963013,0.408376,-0.150823,0
85.128189,-0.586027,-0.548388,27.367283,-1.171305,0.894691,1.252790,3.573388,70.203766,5.882125,6.562192,2.347302,0
57.960316,1.999199,-1.742936,42.837467,1.080483,0.964858,3.473916,9.000520,109.843575,68.788811,-3.867775,-0.139480,0
124.986549,-0.139120,-2.727638,34.401211,-1.577140,2.127582,4.836032,1.592398,133.993042,55.277092,3.825706,-1.255984,0
63.944965,0.557029,-1.777317,35.282795,1.819040,-0.793358,6.090755,5.307266,79.055618,108.461105,-1.749689,-1.748094,0
34.913742,0.359241,0.049894,27.554388,2.402395,1.586784,2.096705,6.144196,86.895638,78.502045,3.675028,0.968975,0
171.213745,-0.123282,1.678081,64.950951,-0.664389,-2.023977,13.503654,3.034740,211.450516,202.047913,-1.804797,1.046691,0
98.963753,1.271451,1.859915,66.980812,0.544631,-0.359359,11.443368,14.411582,160.697098,57.149033,-4.084454,-2.460362,0
67.385620,1.104464,-2.727308,27.921505,-0.701373,-0.826376,12.963269,5.449825,115.427734,35.480225,-4.414145,-2.145275,0
233.443268,-2.923223,-0.304075,25.956354,1.182281,0.831429,15.058001,2.426996,602.614136,134.724350,3.314395,2.046834,0
87.625694,0.312665,-1.297957,28.641573,-1.187484,-1.661341,15.460283,0.153322,86.540909,20.805548,3.912580,-2.730500,0
48.091255,1.814287,2.424672,28.558292,1.156629,1.289906,0.619774,1.782468,47.072056,14.036097,-4.622518,1.711911,0
157.268112,-0.675948,-1.517529,83.248680,-2.242646,0.667383,26.514509,12.845695,287.958038,148.083542,2.993942,-1.260093,0
344.335083,-1.017367,1.327852,159.471970,-1.285580,-1.140342,43.919418,29.488510,452.842102,250.804871,2.155256,-2.230288,0
60.090336,0.583012,0.379088,59.502514,0.421145,-3.132675,1.383653,8.044040,118.533432,146.232224,-1.997180,0.505962,0
99.887154,-2.398277,2.572126,61.896782,1.088248,-0.136520,9.345327,0.145862,462.081848,66.406967,3.098592,1.279739,0
43.198841,1.355898,1.945329,41.725906,1.203725,0.921299,8.781663,1.732343,43.833771,86.480797,3.075180,1.384918,0
105.904289,-0.444790,1.895387,55.549107,-0.223705,-1.958651,22.767057,6.136174,147.795792,74.939636,2.635119,0.217714,0
172.364975,-0.519991,-1.603424,78.290321,-0.367941,1.937677,40.036270,1.976069,233.362152,54.304218,-3.257377,2.729690,0
81.536530,-2.155642,-3.019429,33.191097,-0.266522,2.186710,10.373886,2.976762,126.336189,217.733444,-1.769370,2.967291,0
